Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,19.69,8,4,4,5,0,7,0,2,1,4
2,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
3,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
4,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
5,AgentA wins,14.25,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
7,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
8,AgentA wins,13.31,6,3,3,5,0,5,0,1,1,3
9,AgentA wins,13.10,6,2,0,5,0,5,0,1,0,0
10,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
11,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
12,AgentA wins,13.87,6,4,3,5,0,5,0,1,3,2
13,AgentA wins,13.10,6,1,1,5,0,5,0,1,0,0
14,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,13.17,6,2,0,5,0,5,0,1,0,0
16,AgentA wins,19.34,8,6,4,5,0,7,0,1,1,5
17,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
18,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,3
20,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
21,AgentA wins,14.25,6,4,3,5,0,5,0,1,3,2
22,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,3
23,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
24,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
25,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
26,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,3
27,AgentA wins,21.60,9,6,4,5,0,8,0,1,2,6
28,AgentA wins,16.46,7,5,3,5,0,6,0,1,1,5
29,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
30,AgentA wins,14.04,6,4,2,5,0,5,0,1,1,4
31,AgentA wins,13.17,6,3,3,5,0,5,0,1,1,3
32,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
33,AgentA wins,15.74,7,4,3,5,0,5,0,1,1,4
34,AgentA wins,13.85,6,4,3,5,0,5,0,1,1,4
35,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
36,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,4
38,AgentA wins,13.09,6,3,3,5,0,5,0,1,2,3
39,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
40,AgentA wins,13.06,6,3,0,5,0,5,0,1,0,0
41,AgentA wins,13.89,6,4,3,5,0,5,0,1,1,4
42,AgentA wins,13.87,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
44,AgentA wins,16.49,7,5,3,5,0,6,0,1,1,5
45,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
46,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
47,AgentA wins,16.40,7,5,3,5,0,6,0,1,1,5
48,AgentA wins,16.46,7,5,3,5,0,6,0,1,1,5
49,AgentA wins,15.50,7,4,3,5,0,5,0,1,1,4
50,AgentB wins,13.10,5,4,3,4,0,5,0,1,5,0
51,AgentA wins,16.11,7,5,4,5,0,6,0,1,1,5
52,AgentA wins,16.48,7,5,3,5,0,6,0,1,1,5
53,AgentA wins,13.90,6,4,2,5,0,5,0,1,1,3
54,AgentA wins,13.04,6,2,1,5,0,4,0,1,1,2
55,AgentA wins,13.54,6,4,3,5,0,5,0,1,1,4
56,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
57,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
58,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,3
59,AgentA wins,13.92,6,3,3,5,0,5,0,1,1,3
60,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
61,AgentA wins,14.07,6,4,2,5,0,5,0,1,1,4
62,AgentA wins,14.04,6,4,3,5,0,5,0,1,0,4
63,AgentA wins,14.06,6,3,3,5,0,5,0,1,1,3
64,AgentA wins,16.66,7,5,3,5,0,6,0,1,2,4
65,AgentA wins,16.55,7,5,3,5,0,6,0,1,1,4
66,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
67,AgentA wins,18.93,8,6,3,5,0,7,0,1,1,6
68,AgentB wins,13.14,5,4,3,4,0,5,0,1,5,0
69,AgentA wins,15.96,7,4,4,5,0,5,0,1,1,4
70,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
71,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
72,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,3
73,AgentA wins,13.12,6,3,0,5,0,5,0,1,0,0
74,AgentA wins,13.79,6,4,2,5,0,5,0,1,1,4
75,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
76,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,5
77,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
