Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.42,6,4,2,5,0,5,0,1,2,3
2,AgentA wins,18.97,8,5,4,5,0,7,0,1,1,5
3,AgentA wins,14.20,6,4,3,5,0,5,0,1,1,4
4,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
5,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
7,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,3
8,AgentA wins,21.58,9,7,4,5,0,8,0,1,1,7
9,AgentA wins,16.29,7,4,3,5,0,6,0,1,1,4
10,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
11,AgentA wins,13.37,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
13,AgentA wins,14.20,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,13.05,6,2,0,5,0,5,0,1,0,0
16,AgentA wins,16.39,7,4,3,5,0,6,0,1,2,4
17,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
18,AgentA wins,14.10,6,4,3,5,0,5,0,1,0,4
19,AgentA wins,14.28,6,4,3,5,0,5,0,1,0,4
20,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
21,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
22,AgentA wins,16.75,7,5,3,5,0,6,0,1,1,5
23,AgentA wins,13.79,6,4,3,5,0,5,0,1,1,4
24,AgentA wins,14.04,6,4,2,5,0,5,0,1,1,3
25,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
26,AgentA wins,19.04,8,5,4,5,0,7,0,1,2,4
27,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
28,AgentA wins,13.05,6,2,0,5,0,5,0,1,0,0
29,AgentA wins,14.08,6,4,2,5,0,5,0,1,1,4
30,AgentA wins,14.11,6,4,2,5,0,5,0,1,1,4
31,AgentA wins,14.05,6,4,2,5,0,5,0,1,1,4
32,AgentA wins,16.49,7,4,3,5,0,6,0,1,2,4
33,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,13.05,6,2,0,5,0,5,0,1,0,0
35,AgentA wins,16.39,7,4,3,5,0,6,0,1,2,4
36,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
38,AgentA wins,14.22,6,4,2,5,0,5,0,1,1,4
39,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
40,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
41,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
42,AgentA wins,13.53,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,16.49,7,5,3,5,0,6,0,1,1,5
44,AgentA wins,16.40,7,5,3,5,0,6,0,1,1,5
45,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,5
46,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
47,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
48,AgentA wins,19.22,8,6,4,5,0,7,0,1,1,5
49,AgentA wins,13.89,6,5,2,5,0,5,0,1,0,5
50,AgentA wins,13.10,6,1,0,5,0,5,0,1,0,0
