Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
2,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
3,AgentA wins,16.51,7,5,2,5,0,6,0,1,1,4
4,AgentA wins,13.40,6,4,3,5,0,5,0,1,0,3
5,AgentA wins,16.22,7,4,3,5,0,6,0,1,1,4
6,AgentA wins,13.10,6,2,0,5,0,5,0,1,0,0
7,AgentA wins,19.18,8,5,4,5,0,7,0,1,2,5
8,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,4
9,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
10,AgentA wins,15.87,7,3,3,5,0,6,0,1,1,3
11,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,19.36,8,6,4,5,0,7,0,1,1,6
13,AgentA wins,14.29,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,16.40,7,5,3,5,0,6,0,1,1,5
15,AgentA wins,16.62,7,5,3,5,0,6,0,1,2,4
16,AgentA wins,19.32,8,6,4,5,0,7,0,1,1,6
17,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,4
18,AgentA wins,23.00,10,1,2,5,0,8,0,2,0,0
19,AgentA wins,13.87,6,4,2,5,0,5,0,1,1,4
20,AgentA wins,16.54,7,4,3,5,0,6,0,1,2,4
21,AgentA wins,23.03,10,1,3,5,0,9,0,1,1,0
22,AgentA wins,16.63,7,5,3,5,0,6,0,1,1,5
23,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
24,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
25,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
26,AgentA wins,13.95,6,4,3,5,0,5,0,1,0,4
27,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
28,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
29,AgentA wins,13.91,6,4,3,5,0,5,0,1,1,4
30,AgentA wins,16.71,7,5,3,5,0,6,0,1,1,4
31,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
33,AgentA wins,14.00,6,3,3,5,0,5,0,1,1,2
34,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
35,AgentA wins,13.93,6,4,3,5,0,5,0,1,0,4
36,AgentA wins,14.42,6,4,3,5,0,5,0,1,1,4
