Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,16.49,7,4,3,5,0,6,0,1,1,2
2,AgentA wins,14.98,6,5,2,5,0,5,0,1,3,2
3,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,3
4,AgentA wins,16.52,7,5,3,5,0,6,0,1,1,5
5,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,3
6,AgentA wins,16.90,7,5,3,5,0,6,0,1,1,5
7,AgentA wins,13.03,6,2,0,5,0,5,0,1,0,0
8,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
9,AgentA wins,16.52,7,4,3,5,0,6,0,1,2,4
10,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
11,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,13.11,6,3,3,5,0,5,0,1,1,3
13,AgentA wins,13.99,6,4,3,5,0,5,0,1,0,4
14,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
16,AgentA wins,20.61,9,2,2,5,0,8,0,1,0,0
17,AgentA wins,16.72,7,5,3,5,0,6,0,1,1,5
18,AgentA wins,19.19,8,6,4,5,0,7,0,1,1,6
19,AgentA wins,13.71,6,4,3,5,0,5,0,1,1,4
20,AgentA wins,14.03,6,3,2,5,0,5,0,1,1,3
21,AgentA wins,14.23,6,5,2,5,0,5,0,1,0,5
22,AgentA wins,13.89,6,4,3,5,0,5,0,1,1,4
23,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
24,AgentA wins,13.48,6,4,3,5,0,5,0,1,1,3
25,AgentA wins,16.55,7,5,3,5,0,6,0,1,1,5
26,AgentA wins,13.89,6,4,3,5,0,5,0,1,1,4
27,AgentA wins,13.86,6,4,3,5,0,5,0,1,1,4
28,AgentA wins,13.51,6,4,3,5,0,5,0,1,1,4
29,AgentA wins,13.89,6,4,2,5,0,5,0,1,1,4
30,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
31,AgentA wins,13.43,6,4,3,5,0,5,0,1,1,3
32,AgentA wins,16.94,7,5,3,5,0,6,0,1,1,5
33,AgentA wins,20.57,9,3,1,5,0,8,0,2,0,0
34,AgentA wins,14.26,6,4,3,5,0,5,0,1,0,4
35,AgentA wins,18.04,8,5,4,5,0,6,0,1,0,4
36,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,15.49,7,2,1,5,0,6,0,1,0,0
38,AgentA wins,18.90,8,6,4,5,0,7,0,1,0,6
39,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,3
40,AgentA wins,14.15,6,4,3,5,0,5,0,1,0,4
41,AgentA wins,12.99,6,2,1,5,0,5,0,1,0,0
42,AgentA wins,14.27,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
44,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,15.50,7,4,3,5,0,5,0,1,1,4
46,AgentA wins,13.80,6,4,3,5,0,5,0,1,1,4
47,AgentA wins,16.70,7,5,3,5,0,6,0,1,1,5
48,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,5
49,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
50,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
51,AgentA wins,14.28,6,4,2,5,0,5,0,1,1,3
