Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,13.67,6,4,3,5,0,5,0,1,1,4
2,AgentA wins,16.60,7,5,2,5,0,6,0,1,1,5
3,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
4,AgentA wins,14.06,6,4,2,5,0,5,0,1,1,4
5,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,13.43,6,3,3,5,0,5,0,1,2,3
7,AgentA wins,13.06,6,2,0,5,0,5,0,1,0,0
8,AgentA wins,16.65,7,5,3,5,0,6,0,1,1,5
9,AgentA wins,13.64,6,4,3,5,0,5,0,1,1,4
10,AgentA wins,13.91,6,4,3,5,0,5,0,1,1,4
11,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,13.13,6,2,1,5,0,5,0,1,0,0
13,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,3
14,AgentA wins,13.86,6,4,3,5,0,5,0,1,0,4
15,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
16,AgentA wins,19.38,8,5,4,5,0,7,0,2,2,4
17,AgentA wins,13.88,6,4,3,5,0,5,0,1,0,4
18,AgentA wins,16.68,7,5,3,5,0,6,0,1,1,5
19,AgentA wins,23.10,10,3,1,5,0,9,0,1,0,0
20,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,16.75,7,4,2,5,0,6,0,1,1,1
22,AgentA wins,14.39,6,4,3,5,0,5,0,1,1,4
23,AgentA wins,13.01,6,2,0,5,0,5,0,1,0,0
24,AgentA wins,19.13,8,4,4,5,0,7,0,1,2,4
25,AgentA wins,14.05,6,4,2,5,0,5,0,1,1,4
26,AgentA wins,13.05,6,2,0,5,0,5,0,1,0,0
27,AgentA wins,14.26,6,4,3,5,0,5,0,1,1,4
28,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
29,AgentA wins,28.12,12,4,2,5,0,11,0,1,0,0
30,AgentA wins,14.33,6,4,2,5,0,5,0,1,2,3
31,AgentA wins,14.64,6,5,2,5,0,5,0,1,1,4
32,AgentA wins,16.48,7,4,3,5,0,6,0,1,2,3
33,AgentA wins,16.62,7,5,3,5,0,6,0,1,1,5
34,AgentA wins,16.40,7,5,3,5,0,6,0,1,1,4
35,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
36,AgentA wins,14.28,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,13.40,6,4,3,5,0,5,0,1,2,2
38,AgentA wins,16.67,7,5,3,5,0,6,0,1,2,4
39,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
40,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
41,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,3
42,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,14.26,6,4,3,5,0,5,0,1,1,3
44,AgentA wins,13.08,6,0,2,5,0,5,0,1,0,0
45,AgentA wins,16.74,7,5,3,5,0,6,0,1,1,5
46,AgentA wins,14.32,6,4,3,5,0,5,0,1,1,4
47,AgentA wins,16.77,7,5,3,5,0,6,0,1,1,5
48,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
49,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,4
50,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
51,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
52,AgentA wins,16.45,7,4,3,5,0,6,0,1,2,3
53,AgentA wins,14.04,6,4,2,5,0,5,0,1,1,4
54,AgentA wins,19.40,8,6,4,5,0,7,0,1,1,6
55,AgentA wins,16.74,7,5,3,5,0,6,0,1,1,5
56,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
57,AgentA wins,13.78,6,4,3,5,0,5,0,1,1,4
58,AgentA wins,16.65,7,5,3,5,0,6,0,1,2,4
59,AgentA wins,13.03,6,1,1,5,0,5,0,1,0,0
60,AgentA wins,16.77,7,5,3,5,0,6,0,1,1,5
61,AgentA wins,13.40,6,4,3,5,0,5,0,1,1,4
62,AgentA wins,13.87,6,4,2,5,0,5,0,1,1,4
