Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.09,6,5,3,5,0,5,0,1,0,3
2,AgentA wins,14.50,6,5,3,5,0,5,0,1,0,4
3,AgentA wins,14.10,6,5,3,5,0,5,0,1,0,4
4,AgentA wins,14.40,6,5,3,5,0,5,0,1,0,3
5,AgentA wins,14.40,6,5,3,5,0,5,0,1,0,3
6,AgentA wins,14.09,6,5,3,5,0,5,0,1,0,3
7,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,4
8,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,5
9,AgentA wins,13.99,6,5,3,5,0,5,0,1,0,4
10,AgentA wins,14.50,6,5,3,5,0,5,0,1,0,3
11,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,4
12,AgentA wins,14.50,6,5,3,5,0,5,0,1,0,3
13,AgentA wins,14.40,6,5,3,5,0,5,0,1,0,5
14,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,5
15,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,3
16,AgentA wins,24.99,10,5,3,5,0,9,0,1,1,1
17,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,3
18,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,4
19,AgentA wins,14.00,6,5,3,5,0,5,0,1,0,4
20,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,4
21,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,3
22,AgentA wins,14.00,6,5,3,5,0,5,0,1,0,5
23,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,3
24,AgentA wins,13.89,6,5,3,5,0,5,0,1,0,4
25,AgentA wins,14.60,6,5,3,5,0,5,0,1,0,4
26,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,5
27,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,3
28,AgentA wins,14.20,6,5,3,5,0,5,0,1,0,3
29,AgentA wins,14.40,6,5,3,5,0,5,0,1,0,2
30,AgentA wins,14.10,6,5,3,5,0,5,0,1,0,4
31,AgentA wins,14.50,6,5,3,5,0,5,0,1,0,3
32,AgentA wins,14.49,6,5,3,5,0,5,0,1,0,3
33,AgentA wins,14.41,6,5,3,5,0,5,0,1,0,4
34,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,4
35,AgentA wins,14.50,6,5,3,5,0,5,0,1,0,4
36,AgentA wins,14.10,6,5,3,5,0,5,0,1,0,4
37,AgentA wins,14.30,6,5,3,5,0,5,0,1,0,3
38,AgentA wins,14.00,6,5,3,5,0,5,0,1,0,5
39,AgentA wins,16.74,7,6,3,5,0,6,0,1,0,4
40,AgentA wins,19.46,8,6,4,5,0,7,0,1,1,3
