Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.15,6,4,2,5,0,5,0,1,1,4
2,AgentA wins,14.46,6,4,3,5,0,5,0,1,1,4
3,AgentA wins,14.64,6,4,2,5,0,5,0,1,3,1
4,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
5,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
7,AgentA wins,13.86,6,4,3,5,0,5,0,1,1,4
8,AgentA wins,13.65,6,3,3,5,0,5,0,1,4,1
9,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,4
10,AgentA wins,19.37,8,4,4,5,0,7,0,1,4,2
11,AgentA wins,13.11,6,0,1,5,0,5,0,1,0,0
12,AgentA wins,13.01,6,1,1,5,0,5,0,1,0,0
13,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
15,AgentA wins,15.90,7,5,4,5,0,6,0,1,0,4
16,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
17,AgentA wins,16.69,7,5,3,5,0,6,0,1,1,4
18,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,4
19,AgentA wins,16.57,7,5,3,5,0,6,0,1,1,5
20,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
22,AgentA wins,16.43,7,5,3,5,0,6,0,1,1,5
23,AgentA wins,13.07,6,2,0,5,0,5,0,1,0,0
24,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
25,AgentA wins,16.29,7,4,3,5,0,6,0,1,2,4
26,AgentA wins,14.48,6,4,3,5,0,5,0,1,1,4
27,AgentA wins,14.29,6,4,3,5,0,5,0,1,1,4
28,AgentA wins,13.08,6,1,0,5,0,5,0,1,0,0
29,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,3
30,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
31,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,14.07,6,3,3,5,0,5,0,1,1,3
33,AgentA wins,13.55,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,3
35,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,3
36,AgentA wins,13.81,6,4,1,5,0,5,0,1,1,4
37,AgentA wins,16.43,7,5,3,5,0,6,0,1,1,5
38,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,5
39,AgentA wins,13.90,6,4,3,5,0,5,0,1,0,4
40,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
41,AgentA wins,28.08,12,4,1,5,0,11,0,1,0,0
42,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,13.88,6,4,2,5,0,5,0,1,1,4
44,AgentA wins,13.42,6,4,3,5,0,5,0,1,1,3
45,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
46,AgentA wins,13.87,6,4,2,5,0,5,0,1,1,4
47,AgentA wins,14.20,6,4,3,5,0,5,0,1,1,4
48,AgentA wins,19.18,8,6,4,5,0,7,0,1,2,5
49,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
50,AgentA wins,23.02,10,3,1,5,0,8,0,2,0,0
51,AgentA wins,16.48,7,4,3,5,0,6,0,1,2,4
52,AgentA wins,14.06,6,4,3,5,0,5,0,1,0,4
53,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
54,AgentA wins,13.04,6,2,1,5,0,5,0,1,0,0
