Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,3
2,AgentA wins,18.98,8,7,3,5,0,7,0,1,0,7
3,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
4,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,5
5,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,16.59,7,5,3,5,0,6,0,1,1,5
7,AgentA wins,14.01,6,4,3,5,0,5,0,1,0,4
8,AgentA wins,16.61,7,5,3,5,0,6,0,1,1,5
9,AgentA wins,13.34,6,3,3,5,0,5,0,1,2,3
10,AgentA wins,13.32,6,3,3,5,0,5,0,1,2,3
11,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
12,AgentA wins,16.44,7,4,3,5,0,6,0,1,2,4
13,AgentA wins,16.71,7,5,3,5,0,6,0,1,2,4
14,AgentA wins,13.44,6,4,3,5,0,5,0,1,1,3
15,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
16,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
17,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,3
18,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
20,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,16.63,7,5,3,5,0,6,0,1,1,5
22,AgentA wins,13.08,6,2,0,5,0,5,0,1,0,0
23,AgentA wins,16.37,7,5,3,5,0,6,0,1,1,5
24,AgentA wins,13.45,6,3,3,5,0,5,0,1,2,3
25,AgentA wins,13.82,6,4,3,5,0,5,0,1,0,4
26,AgentA wins,16.57,7,5,3,5,0,6,0,1,1,5
27,AgentA wins,18.05,8,3,1,5,0,7,0,1,0,0
28,AgentA wins,14.05,6,4,2,5,0,5,0,1,1,4
29,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
30,AgentA wins,14.31,6,4,3,5,0,5,0,1,1,4
31,AgentA wins,13.99,6,4,3,5,0,5,0,1,0,4
32,AgentA wins,14.07,6,4,3,5,0,5,0,1,0,3
33,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,14.23,6,4,3,5,0,5,0,1,0,4
35,AgentA wins,15.79,7,3,1,5,0,6,0,1,0,0
36,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
37,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
38,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
39,AgentA wins,14.45,6,5,2,5,0,5,0,1,0,5
40,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
41,AgentA wins,19.10,8,6,4,5,0,7,0,1,1,5
42,AgentA wins,18.50,8,4,4,5,0,7,0,2,2,4
43,AgentA wins,16.65,7,5,3,5,0,6,0,1,1,5
44,AgentA wins,18.04,8,0,2,5,0,7,0,1,0,0
45,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
46,AgentA wins,14.54,6,4,3,5,0,5,0,1,2,3
47,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
