Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
2,AgentA wins,16.63,7,5,3,5,0,6,0,1,1,5
3,AgentA wins,16.64,7,5,3,5,0,6,0,1,1,5
4,AgentA wins,13.40,6,4,3,5,0,5,0,1,1,4
5,AgentA wins,14.25,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,13.01,6,2,0,5,0,5,0,1,0,0
7,AgentA wins,16.85,7,5,3,5,0,6,0,1,1,5
8,AgentA wins,21.65,9,7,4,5,0,8,0,1,1,7
9,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
10,AgentA wins,13.52,6,4,3,5,0,5,0,1,1,3
11,AgentA wins,13.13,6,1,1,5,0,5,0,1,0,0
12,AgentA wins,13.03,6,3,0,5,0,5,0,1,0,0
13,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,14.07,6,4,2,5,0,5,0,1,1,4
15,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
16,AgentA wins,16.46,7,5,2,5,0,6,0,1,1,5
17,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
18,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
19,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,3
20,AgentA wins,13.81,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,16.82,7,4,3,5,0,6,0,1,3,3
22,AgentA wins,13.04,6,3,0,5,0,5,0,1,0,0
23,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
24,AgentA wins,13.98,6,4,3,5,0,5,0,1,0,4
25,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
26,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
27,AgentA wins,13.66,6,4,3,5,0,5,0,1,2,3
28,AgentA wins,14.08,6,4,3,5,0,5,0,1,3,2
29,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
