Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,16.51,7,5,3,5,0,6,0,1,0,4
2,AgentA wins,15.53,7,4,3,5,0,5,0,1,1,4
3,AgentA wins,13.58,6,4,3,5,0,5,0,1,1,4
4,AgentA wins,13.50,6,4,3,5,0,5,0,1,0,4
5,AgentA wins,13.47,6,4,3,5,0,5,0,1,1,2
6,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
7,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
8,AgentA wins,13.03,6,2,0,5,0,5,0,1,0,0
9,AgentA wins,13.46,6,3,3,5,0,5,0,1,2,3
10,AgentA wins,15.49,7,4,3,5,0,5,0,1,1,4
11,AgentA wins,16.52,7,4,3,5,0,6,0,1,2,4
12,AgentA wins,16.49,7,5,3,5,0,6,0,1,1,5
13,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
14,AgentA wins,13.35,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,16.60,7,5,3,5,0,6,0,1,1,5
16,AgentA wins,13.86,6,3,3,5,0,5,0,1,1,3
17,AgentA wins,16.44,7,4,3,5,0,6,0,1,2,4
18,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,13.39,6,4,3,5,0,5,0,1,1,3
20,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,13.90,6,4,3,5,0,5,0,1,1,4
22,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
23,AgentA wins,13.34,6,3,3,5,0,5,0,1,2,3
24,AgentA wins,13.70,6,4,3,5,0,5,0,1,1,4
25,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
26,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
27,AgentA wins,13.42,6,4,3,5,0,5,0,1,0,4
28,AgentA wins,16.62,7,5,3,5,0,6,0,1,1,5
29,AgentA wins,13.41,6,4,3,5,0,5,0,1,1,3
30,AgentA wins,16.63,7,5,3,5,0,6,0,1,1,5
31,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,13.87,6,4,2,5,0,5,0,1,1,4
33,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,13.91,6,4,3,5,0,5,0,1,3,2
35,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,4
36,AgentA wins,13.57,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,15.90,7,4,3,5,0,5,0,1,1,4
38,AgentA wins,15.87,7,4,3,5,0,5,0,1,3,2
39,AgentA wins,13.69,6,3,3,5,0,5,0,1,1,3
40,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,3
41,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
42,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,23.11,10,3,2,5,0,9,0,1,0,0
44,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
46,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
47,AgentA wins,16.63,7,5,3,5,0,6,0,1,1,5
48,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
49,AgentA wins,13.01,6,1,1,5,0,5,0,1,0,0
50,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
51,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
52,AgentA wins,19.21,8,6,4,5,0,7,0,1,2,5
53,AgentA wins,13.56,6,4,3,5,0,5,0,1,3,2
54,AgentA wins,18.91,8,6,4,5,0,7,0,1,1,6
55,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
56,AgentA wins,14.27,6,4,3,5,0,5,0,1,1,4
57,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,3
58,AgentA wins,13.70,6,4,3,5,0,5,0,1,1,4
59,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
60,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
61,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
62,AgentA wins,16.65,7,5,3,5,0,6,0,1,1,5
63,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
