Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
2,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
3,AgentA wins,14.04,6,4,3,5,0,5,0,1,3,2
4,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
5,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,13.74,6,4,3,5,0,5,0,1,0,4
7,AgentA wins,16.68,7,5,3,5,0,6,0,1,1,5
8,AgentA wins,13.46,6,4,3,5,0,5,0,1,1,4
9,AgentA wins,13.58,6,4,3,5,0,5,0,1,1,4
10,AgentA wins,13.55,6,3,3,5,0,5,0,1,2,3
11,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,3
12,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
13,AgentA wins,13.38,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
16,AgentA wins,19.20,8,6,4,5,0,7,0,1,1,6
17,AgentA wins,17.00,7,5,3,5,0,6,0,1,3,3
18,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,3
20,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
22,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
23,AgentA wins,16.10,7,5,4,5,0,6,0,1,1,5
24,AgentA wins,14.16,6,4,2,5,0,5,0,1,1,4
25,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
26,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
27,AgentA wins,13.08,6,2,0,5,0,5,0,1,0,0
28,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
29,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
30,AgentA wins,13.70,6,4,3,5,0,5,0,1,1,4
31,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
33,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
35,AgentA wins,14.60,6,5,2,5,0,5,0,1,1,4
36,AgentA wins,13.49,6,3,3,5,0,5,0,1,0,3
37,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,3
38,AgentA wins,14.09,6,4,3,5,0,5,0,1,0,4
39,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
40,AgentA wins,14.27,6,4,3,5,0,5,0,1,0,4
41,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
42,AgentA wins,14.30,6,4,3,5,0,5,0,1,1,3
43,AgentA wins,19.24,8,6,4,5,0,7,0,1,1,6
44,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
46,AgentA wins,13.53,6,3,3,5,0,5,0,1,1,3
47,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
48,AgentA wins,13.96,6,3,3,5,0,5,0,1,2,2
49,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
50,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,3
51,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
52,AgentA wins,14.04,6,4,2,5,0,5,0,1,1,4
53,AgentA wins,14.33,6,5,2,5,0,5,0,1,1,4
54,AgentA wins,13.06,6,2,0,5,0,5,0,1,0,0
55,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
56,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
57,AgentA wins,13.64,6,3,3,5,0,5,0,1,2,2
58,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
59,AgentA wins,13.05,6,3,0,5,0,5,0,1,0,0
60,AgentA wins,13.41,6,4,3,5,0,5,0,1,1,4
61,AgentA wins,13.44,6,3,3,5,0,5,0,1,1,3
62,AgentA wins,13.89,6,4,3,5,0,5,0,1,1,4
63,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
64,AgentA wins,16.66,7,5,3,5,0,6,0,1,1,5
65,AgentA wins,13.47,6,4,3,5,0,5,0,1,1,4
66,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,3
67,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
68,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
69,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
70,AgentA wins,14.07,6,4,2,5,0,5,0,1,1,4
71,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
72,AgentA wins,14.29,6,4,3,5,0,5,0,1,1,3
73,AgentA wins,13.04,6,2,0,5,0,5,0,1,0,0
74,AgentA wins,13.04,6,1,1,5,0,5,0,1,0,0
75,AgentA wins,16.01,7,5,3,5,0,6,0,1,1,5
76,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,3
77,AgentA wins,16.76,7,5,3,5,0,6,0,1,1,5
78,AgentA wins,13.12,6,3,0,5,0,5,0,1,0,0
79,AgentA wins,13.56,6,3,3,5,0,5,0,1,2,3
80,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
81,AgentA wins,14.42,6,4,3,5,0,5,0,1,1,4
82,AgentA wins,16.67,7,5,3,5,0,6,0,1,1,5
83,AgentA wins,19.05,8,6,3,5,0,7,0,1,1,6
84,AgentA wins,16.55,7,4,3,5,0,6,0,1,1,4
85,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
86,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
87,AgentA wins,16.38,7,4,3,5,0,6,0,1,2,4
88,AgentA wins,13.10,6,3,3,5,0,5,0,1,2,3
89,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
90,AgentA wins,13.43,6,4,3,5,0,5,0,1,1,4
91,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
92,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
93,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
94,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
95,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
96,AgentA wins,13.07,6,1,1,5,0,5,0,1,0,0
97,AgentA wins,19.32,8,5,4,5,0,7,0,2,3,4
98,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
99,AgentA wins,14.31,6,4,3,5,0,5,0,1,1,4
100,AgentA wins,22.08,9,5,4,5,0,8,0,2,4,4
101,AgentA wins,13.42,6,3,3,5,0,5,0,1,1,3
102,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
103,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
104,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
105,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
106,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
107,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
108,AgentA wins,14.04,6,4,2,5,0,5,0,1,1,4
109,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
110,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
111,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,3
112,AgentA wins,16.27,7,4,3,5,0,6,0,1,2,4
113,AgentA wins,13.13,6,3,0,5,0,5,0,1,0,0
114,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,3
115,AgentA wins,13.88,6,4,2,5,0,5,0,1,1,4
116,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
117,AgentA wins,13.02,6,2,0,5,0,5,0,1,0,0
118,AgentA wins,14.28,6,4,3,5,0,5,0,1,1,4
119,AgentA wins,14.07,6,4,2,5,0,5,0,1,1,4
120,AgentA wins,13.15,6,3,3,5,0,5,0,1,2,3
121,AgentA wins,13.25,6,3,3,5,0,5,0,1,0,3
122,AgentA wins,15.57,7,4,3,5,0,5,0,1,1,4
123,AgentA wins,13.38,6,4,3,5,0,5,0,1,1,4
124,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
125,AgentA wins,13.47,6,4,3,5,0,5,0,1,1,4
126,AgentA wins,14.26,6,4,3,5,0,5,0,1,1,4
127,AgentA wins,14.32,6,4,3,5,0,5,0,1,1,4
128,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
129,AgentA wins,16.46,7,4,3,5,0,6,0,1,2,4
130,AgentA wins,13.42,6,4,3,5,0,5,0,1,1,4
131,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
132,AgentA wins,16.58,7,4,3,5,0,6,0,1,2,4
133,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
134,AgentA wins,13.89,6,4,3,5,0,5,0,1,1,4
135,AgentA wins,13.76,6,4,3,5,0,5,0,1,1,4
136,AgentA wins,16.61,7,5,3,5,0,6,0,1,2,4
137,AgentA wins,14.32,6,4,3,5,0,5,0,1,1,4
138,AgentA wins,13.35,6,4,3,5,0,5,0,1,1,4
139,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
140,AgentA wins,21.71,9,7,4,5,0,8,0,1,2,5
141,AgentA wins,13.01,6,2,0,5,0,5,0,1,0,0
142,AgentA wins,16.11,7,4,3,5,0,6,0,1,1,4
143,AgentA wins,16.45,7,5,3,5,0,6,0,1,1,5
144,AgentA wins,16.54,7,4,3,5,0,6,0,1,1,4
145,AgentA wins,13.76,6,4,3,5,0,5,0,1,2,2
146,AgentA wins,13.83,6,4,3,5,0,5,0,1,0,3
147,AgentA wins,19.09,8,6,3,5,0,7,0,1,1,5
148,AgentA wins,13.02,6,1,0,5,0,5,0,1,0,0
149,AgentA wins,13.00,6,2,0,5,0,5,0,1,0,0
150,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
151,AgentA wins,13.45,6,4,3,5,0,5,0,1,1,4
152,AgentA wins,13.25,6,2,0,5,0,5,0,1,0,0
153,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,4
154,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
155,AgentA wins,15.84,7,4,3,5,0,6,0,1,1,3
156,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,4
157,AgentA wins,16.70,7,5,3,5,0,6,0,1,1,5
158,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,3
159,AgentA wins,14.40,6,4,3,5,0,5,0,1,1,4
160,AgentA wins,16.44,7,5,3,5,0,6,0,1,1,5
161,AgentA wins,18.96,8,6,4,5,0,7,0,1,1,6
162,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,4
163,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
164,AgentA wins,13.06,6,3,0,5,0,5,0,1,0,0
165,AgentA wins,16.57,7,5,3,5,0,6,0,1,1,5
166,AgentA wins,14.08,6,4,3,5,0,5,0,1,0,4
167,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
168,AgentB wins,15.44,6,4,3,1,0,6,0,0,5,0
169,AgentA wins,13.57,6,4,3,5,0,5,0,1,1,4
170,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
171,AgentA wins,16.47,7,4,3,5,0,6,0,1,2,4
172,AgentA wins,13.86,6,4,3,5,0,5,0,1,0,4
173,AgentA wins,13.36,6,3,3,5,0,5,0,1,1,3
174,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
175,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
176,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,4
177,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,3
178,AgentA wins,16.47,7,5,2,5,0,6,0,1,1,5
179,AgentA wins,19.24,8,5,4,5,0,7,0,2,2,5
180,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
181,AgentA wins,14.08,6,4,2,5,0,5,0,1,1,4
182,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
183,AgentA wins,15.50,7,4,3,5,0,5,0,1,1,4
184,AgentA wins,13.90,6,4,3,5,0,5,0,1,0,4
185,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
186,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
187,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
188,AgentA wins,19.49,8,5,4,5,0,7,0,2,2,5
189,AgentA wins,14.02,6,3,2,5,0,5,0,1,1,3
