Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
2,AgentA wins,16.67,7,5,3,5,0,6,0,1,1,5
3,AgentA wins,16.37,7,4,2,5,0,6,0,1,1,4
4,AgentA wins,14.21,6,3,3,5,0,5,0,1,1,3
5,AgentA wins,16.70,7,5,3,5,0,6,0,1,1,5
6,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
7,AgentA wins,13.65,6,3,2,5,0,5,0,1,2,3
8,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
9,AgentA wins,13.25,6,3,3,5,0,5,0,1,2,3
10,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
11,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
13,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,13.04,6,2,1,5,0,5,0,1,0,0
15,AgentA wins,15.57,7,4,3,5,0,5,0,1,1,4
16,AgentA wins,16.43,7,4,3,5,0,6,0,1,2,4
17,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
18,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,5
19,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
20,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
21,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
22,AgentA wins,16.40,7,5,3,5,0,6,0,1,1,5
23,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
24,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,5
25,AgentA wins,16.62,7,5,3,5,0,6,0,1,1,5
26,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
27,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
28,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
29,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,5
30,AgentA wins,19.02,8,6,4,5,0,7,0,1,1,6
31,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,13.99,6,5,2,5,0,5,0,1,0,5
33,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
35,AgentA wins,16.38,7,4,3,5,0,6,0,1,2,4
36,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,14.02,6,4,3,5,0,5,0,1,3,2
38,AgentA wins,13.09,6,1,0,5,0,5,0,1,0,0
39,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
40,AgentA wins,13.76,6,4,3,5,0,5,0,1,1,4
41,AgentA wins,13.12,6,0,1,5,0,5,0,1,0,0
42,AgentA wins,16.55,7,5,3,5,0,6,0,1,1,5
43,AgentA wins,13.72,6,4,3,5,0,5,0,1,1,4
44,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
46,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
47,AgentA wins,13.07,6,1,1,5,0,5,0,1,0,0
48,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
