Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,13.84,6,3,2,5,0,5,0,1,2,3
2,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
3,AgentA wins,14.28,6,4,3,5,0,5,0,1,1,4
4,AgentA wins,16.49,7,5,2,5,0,6,0,1,1,5
5,AgentA wins,14.33,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
7,AgentA wins,13.84,6,4,2,5,0,5,0,1,1,4
8,AgentA wins,13.97,6,4,3,5,0,5,0,1,2,2
9,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
10,AgentA wins,14.28,6,4,3,5,0,5,0,1,2,3
11,AgentA wins,18.08,8,2,0,5,0,7,0,1,0,0
12,AgentA wins,13.89,6,4,3,5,0,5,0,1,1,4
13,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,16.37,7,4,3,5,0,6,0,1,2,4
15,AgentA wins,16.47,7,5,3,5,0,6,0,1,1,5
16,AgentA wins,13.88,6,4,3,5,0,5,0,1,0,4
17,AgentA wins,14.34,6,5,2,5,0,5,0,1,1,3
18,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,14.63,6,5,2,5,0,5,0,1,3,2
20,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,13.13,6,2,0,5,0,5,0,1,0,0
22,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
23,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
24,AgentA wins,16.50,7,4,3,5,0,6,0,1,1,4
25,AgentA wins,19.21,8,6,4,5,0,7,0,1,1,6
26,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
27,AgentA wins,13.86,6,4,2,5,0,5,0,1,1,4
28,AgentA wins,13.07,6,3,0,5,0,5,0,1,0,0
29,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
30,AgentA wins,16.50,7,5,2,5,0,6,0,1,1,5
31,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,13.91,6,4,3,5,0,5,0,1,1,3
33,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
35,AgentA wins,13.51,6,3,3,5,0,5,0,1,2,3
36,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
38,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
39,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
40,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
41,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
42,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
43,AgentA wins,16.42,7,5,3,5,0,6,0,1,1,5
44,AgentA wins,13.47,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,13.61,6,4,3,5,0,5,0,1,1,4
46,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
47,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,2
48,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
49,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,3
50,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
51,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
52,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
53,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
54,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,5
55,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,4
56,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
57,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
58,AgentA wins,13.87,6,4,3,5,0,5,0,1,1,4
59,AgentA wins,18.98,8,5,4,5,0,7,0,1,2,5
60,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
61,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
62,AgentA wins,14.28,6,4,3,5,0,5,0,1,1,4
63,AgentA wins,14.27,6,4,3,5,0,5,0,1,1,4
64,AgentA wins,16.47,7,4,3,5,0,6,0,1,2,4
65,AgentA wins,14.34,6,5,2,5,0,5,0,1,1,4
66,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,4
67,AgentA wins,14.35,6,4,3,5,0,5,0,1,1,4
68,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
69,AgentA wins,16.39,7,4,2,5,0,6,0,1,1,4
70,AgentA wins,16.44,7,5,3,5,0,6,0,1,1,4
71,AgentA wins,17.98,8,2,1,5,0,7,0,2,0,0
72,AgentA wins,18.97,8,4,4,5,0,7,0,1,2,3
73,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
74,AgentA wins,29.67,12,10,5,5,0,11,0,1,3,6
75,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
76,AgentA wins,14.04,6,4,3,5,0,5,0,1,0,4
77,AgentA wins,16.80,7,5,3,5,0,6,0,1,1,5
78,AgentA wins,16.63,7,5,3,5,0,6,0,1,1,5
79,AgentA wins,16.65,7,5,3,5,0,6,0,1,1,5
80,AgentA wins,14.08,6,4,2,5,0,5,0,1,1,4
81,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
82,AgentA wins,13.32,6,3,3,5,0,5,0,1,2,3
83,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
84,AgentA wins,14.25,6,4,3,5,0,5,0,1,1,4
85,AgentA wins,15.49,7,2,1,5,0,6,0,1,0,0
86,AgentA wins,13.40,6,4,3,5,0,5,0,1,1,3
87,AgentA wins,16.44,7,4,3,5,0,6,0,1,1,4
88,AgentA wins,20.51,9,3,1,5,0,8,0,1,0,0
89,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
90,AgentA wins,15.51,7,4,3,5,0,5,0,1,1,4
91,AgentA wins,15.58,7,4,3,5,0,5,0,1,1,4
92,AgentA wins,16.60,7,5,3,5,0,6,0,1,1,4
93,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
94,AgentA wins,14.33,6,4,3,5,0,5,0,1,1,4
95,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,3
96,AgentA wins,13.25,6,3,3,5,0,5,0,1,2,3
97,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
98,AgentA wins,14.27,6,4,3,5,0,5,0,1,1,4
99,AgentA wins,19.15,8,6,4,5,0,7,0,1,1,6
100,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,3
101,AgentA wins,20.55,9,2,2,5,0,8,0,1,0,0
102,AgentA wins,19.09,8,6,4,5,0,7,0,1,1,6
103,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
104,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
105,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
106,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
107,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
108,AgentA wins,13.39,6,3,3,5,0,5,0,1,2,3
109,AgentA wins,16.54,7,4,3,5,0,6,0,1,2,4
110,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
111,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
112,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
113,AgentA wins,15.56,7,2,0,5,0,6,0,1,0,0
114,AgentA wins,14.08,6,4,2,5,0,5,0,1,1,4
115,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
116,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,4
117,AgentA wins,15.55,7,4,3,5,0,5,0,1,1,3
118,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
119,AgentA wins,16.67,7,5,3,5,0,6,0,1,2,3
120,AgentA wins,13.47,6,3,3,5,0,5,0,1,1,3
121,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
122,AgentA wins,14.44,6,5,3,5,0,5,0,1,1,4
123,AgentA wins,19.03,8,6,3,5,0,7,0,1,1,6
124,AgentA wins,16.75,7,5,3,5,0,6,0,1,1,5
125,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
126,AgentA wins,13.42,6,4,3,5,0,5,0,1,1,3
127,AgentA wins,16.37,7,4,3,5,0,6,0,1,2,4
128,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,4
129,AgentA wins,13.71,6,4,3,5,0,5,0,1,1,4
130,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
131,AgentA wins,13.85,6,4,2,5,0,5,0,1,1,4
132,AgentA wins,16.57,7,5,3,5,0,6,0,1,1,5
133,AgentA wins,19.00,8,5,4,5,0,7,0,1,2,4
134,AgentA wins,16.61,7,5,3,5,0,6,0,1,1,4
135,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
136,AgentA wins,21.63,9,7,4,5,0,8,0,1,1,7
137,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,4
138,AgentA wins,15.99,7,4,3,5,0,6,0,1,1,4
139,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
140,AgentA wins,13.59,6,4,3,5,0,5,0,1,3,2
141,AgentA wins,13.92,6,4,3,5,0,5,0,1,0,4
142,AgentA wins,22.25,9,5,4,5,0,8,0,2,4,3
143,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,4
144,AgentA wins,13.57,6,4,3,5,0,5,0,1,1,4
145,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,5
146,AgentA wins,13.38,6,3,3,5,0,5,0,1,2,3
147,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
148,AgentA wins,14.29,6,4,3,5,0,5,0,1,1,4
149,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
150,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
151,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
152,AgentA wins,14.09,6,4,2,5,0,5,0,1,1,4
