Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,13.67,6,3,2,5,0,5,0,1,2,3
2,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
3,AgentA wins,14.32,6,4,3,5,0,5,0,1,3,2
4,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
5,AgentA wins,14.37,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,13.86,6,4,2,5,0,5,0,1,1,4
7,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
8,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
9,AgentA wins,13.45,6,4,3,5,0,5,0,1,3,1
10,AgentA wins,16.85,7,5,3,5,0,6,0,1,1,5
11,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,19.37,8,5,4,5,0,7,0,2,3,4
13,AgentA wins,13.43,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,13.87,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
16,AgentA wins,16.70,7,5,3,5,0,6,0,1,2,4
17,AgentA wins,16.40,7,5,3,5,0,6,0,1,1,4
18,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,16.53,7,4,3,5,0,6,0,1,2,4
20,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
22,AgentA wins,13.85,6,4,3,5,0,5,0,1,1,4
23,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
24,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
25,AgentA wins,14.26,6,4,3,5,0,5,0,1,1,4
26,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
27,AgentA wins,16.55,7,5,3,5,0,6,0,1,1,5
28,AgentA wins,16.20,7,5,3,5,0,6,0,1,1,5
29,AgentA wins,16.15,7,4,3,5,0,6,0,1,2,4
30,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,4
31,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,13.69,6,4,3,5,0,5,0,1,1,4
33,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,14.26,6,4,3,5,0,5,0,1,1,4
35,AgentA wins,13.96,6,4,2,5,0,5,0,1,1,3
36,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
38,AgentA wins,14.06,6,4,2,5,0,5,0,1,1,4
39,AgentA wins,13.76,6,3,3,5,0,5,0,1,3,0
40,AgentA wins,14.11,6,4,2,5,0,5,0,1,1,4
41,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
42,AgentA wins,13.40,6,4,3,5,0,5,0,1,1,3
43,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
44,AgentA wins,19.22,8,6,4,5,0,7,0,1,1,6
45,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
46,AgentA wins,16.48,7,5,3,5,0,6,0,1,1,5
47,AgentA wins,13.94,6,4,1,5,0,5,0,1,1,4
48,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
49,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,3
50,AgentA wins,13.87,6,4,3,5,0,5,0,1,1,4
51,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
52,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
53,AgentA wins,13.89,6,4,2,5,0,5,0,1,1,4
54,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
55,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
56,AgentA wins,13.62,6,3,3,5,0,5,0,1,3,1
57,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
58,AgentA wins,16.43,7,4,3,5,0,6,0,1,2,4
59,AgentA wins,13.85,6,4,2,5,0,5,0,1,1,4
60,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
61,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
62,AgentA wins,13.83,6,4,1,5,0,5,0,1,1,4
63,AgentA wins,14.04,6,4,2,5,0,5,0,1,1,4
64,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
65,AgentA wins,16.48,7,5,3,5,0,6,0,1,1,5
66,AgentA wins,13.32,6,3,3,5,0,5,0,1,2,3
67,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
68,AgentA wins,13.61,6,4,3,5,0,5,0,1,1,4
69,AgentA wins,28.03,12,5,2,5,0,11,0,1,0,0
70,AgentA wins,16.39,7,5,3,5,0,6,0,1,1,5
71,AgentA wins,16.66,7,5,3,5,0,6,0,1,1,3
72,AgentA wins,16.41,7,4,3,5,0,6,0,1,2,4
73,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
74,AgentA wins,19.44,8,6,4,5,0,7,0,1,1,6
75,AgentA wins,13.43,6,4,3,5,0,5,0,1,1,4
76,AgentA wins,16.69,7,5,3,5,0,6,0,1,1,5
77,AgentA wins,14.11,6,4,2,5,0,5,0,1,1,4
78,AgentA wins,14.21,6,4,3,5,0,5,0,1,1,4
79,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
80,AgentA wins,30.67,13,4,2,5,0,12,0,1,0,0
