Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,3
2,AgentA wins,16.53,7,4,3,5,0,6,0,1,2,4
3,AgentA wins,14.01,6,3,3,5,0,5,0,1,1,3
4,AgentA wins,19.61,8,5,3,5,0,7,0,2,3,4
5,AgentA wins,16.51,7,5,3,5,0,6,0,1,1,4
6,AgentA wins,14.07,6,4,2,5,0,5,0,1,1,4
7,AgentA wins,13.87,6,4,3,5,0,5,0,1,1,4
8,AgentA wins,16.78,7,5,3,5,0,6,0,1,1,5
9,AgentA wins,16.59,7,5,3,5,0,6,0,1,1,4
10,AgentA wins,13.95,6,4,3,5,0,5,0,1,3,2
11,AgentA wins,13.34,6,3,3,5,0,5,0,1,1,3
12,AgentA wins,15.51,7,4,0,5,0,6,0,1,0,0
13,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
14,AgentA wins,16.88,7,5,3,5,0,6,0,1,1,5
15,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
16,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
17,AgentA wins,13.89,6,4,2,5,0,5,0,1,1,4
18,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
19,AgentA wins,13.10,6,2,0,5,0,5,0,1,0,0
20,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,13.99,6,4,3,5,0,5,0,1,1,4
22,AgentA wins,13.57,6,4,3,5,0,5,0,1,1,4
23,AgentA wins,14.20,6,3,3,5,0,5,0,1,1,2
24,AgentA wins,13.42,6,4,3,5,0,5,0,1,1,4
25,AgentA wins,19.04,8,5,4,5,0,7,0,2,2,5
26,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
27,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
28,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
29,AgentA wins,14.14,6,4,2,5,0,5,0,1,1,4
30,AgentA wins,19.04,8,4,4,5,0,7,0,1,3,4
31,AgentA wins,13.47,6,4,3,5,0,5,0,1,1,4
32,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,3
33,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
34,AgentA wins,16.43,7,5,3,5,0,6,0,1,1,5
35,AgentA wins,13.38,6,4,3,5,0,5,0,1,1,4
36,AgentA wins,13.90,6,4,3,5,0,5,0,1,1,4
37,AgentA wins,14.32,6,4,2,5,0,5,0,1,2,2
38,AgentA wins,16.77,7,5,3,5,0,6,0,1,1,5
39,AgentA wins,14.06,6,4,3,5,0,5,0,1,0,4
40,AgentA wins,24.41,10,6,4,5,0,9,0,3,4,5
41,AgentA wins,16.59,7,4,3,5,0,7,0,1,2,2
42,AgentA wins,13.38,6,4,3,5,0,5,0,1,1,3
43,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
44,AgentA wins,14.23,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,16.44,7,5,3,5,0,6,0,1,1,5
46,AgentA wins,13.68,6,4,3,5,0,5,0,1,1,4
47,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
48,AgentA wins,16.60,7,5,3,5,0,6,0,1,1,5
49,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
50,AgentA wins,16.53,7,5,3,5,0,6,0,1,1,4
51,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
52,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
53,AgentA wins,16.77,7,5,3,5,0,6,0,1,2,4
54,AgentA wins,14.33,6,3,3,5,0,5,0,1,1,3
55,AgentA wins,13.41,6,4,3,5,0,5,0,1,1,3
56,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
57,AgentA wins,13.86,6,3,2,5,0,5,0,1,1,2
58,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
59,AgentA wins,14.52,6,4,3,5,0,5,0,1,1,3
60,AgentA wins,16.45,7,5,3,5,0,6,0,1,1,5
61,AgentA wins,13.07,6,2,0,5,0,5,0,1,0,0
62,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
63,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
64,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,5
65,AgentA wins,14.08,6,4,3,5,0,5,0,1,0,4
66,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
67,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
68,AgentA wins,16.72,7,5,3,5,0,6,0,1,1,5
69,AgentA wins,14.19,6,4,2,5,0,5,0,1,1,3
70,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
71,AgentA wins,16.68,7,5,3,5,0,6,0,1,1,4
72,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,4
73,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
74,AgentA wins,16.42,7,5,3,5,0,6,0,1,1,5
75,AgentA wins,16.47,7,5,3,5,0,6,0,1,1,5
76,AgentA wins,15.57,7,2,0,5,0,6,0,1,0,0
77,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
78,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
79,AgentA wins,19.32,8,6,4,5,0,7,0,1,2,4
80,AgentA wins,13.22,6,3,3,5,0,5,0,1,2,3
81,AgentA wins,13.48,6,4,3,5,0,5,0,1,1,4
82,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
83,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
84,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
85,AgentA wins,16.83,7,4,2,5,0,6,0,1,1,2
86,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
87,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
88,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
89,AgentA wins,16.39,7,5,3,5,0,6,0,1,1,5
90,AgentA wins,13.97,6,3,2,5,0,5,0,1,0,1
91,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,3
92,AgentA wins,16.78,7,5,3,5,0,6,0,1,1,5
93,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
94,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
95,AgentA wins,13.69,6,4,3,5,0,5,0,1,0,4
96,AgentA wins,18.05,8,1,2,5,0,7,0,1,0,0
97,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,4
98,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
99,AgentA wins,16.12,7,5,4,5,0,6,0,1,0,5
100,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
101,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
102,AgentA wins,13.11,6,3,0,5,0,5,0,1,0,0
103,AgentA wins,19.05,8,4,4,5,0,7,0,2,3,4
104,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
105,AgentA wins,14.20,6,4,3,5,0,5,0,1,3,2
106,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
107,AgentA wins,14.48,6,5,3,5,0,5,0,1,1,4
108,AgentA wins,14.31,6,4,3,5,0,5,0,1,1,3
109,AgentA wins,14.22,6,4,3,5,0,5,0,1,1,4
110,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
111,AgentA wins,16.44,7,4,3,5,0,6,0,1,2,4
112,AgentA wins,16.69,7,5,3,5,0,6,0,1,1,5
113,AgentA wins,16.79,7,5,3,5,0,6,0,1,1,5
114,AgentA wins,17.06,7,5,3,5,0,6,0,1,3,3
115,AgentA wins,14.25,6,5,3,5,0,5,0,1,0,5
116,AgentA wins,13.01,6,3,0,5,0,5,0,1,0,0
117,AgentA wins,14.10,6,4,2,5,0,5,0,1,1,4
118,AgentA wins,14.13,6,4,2,5,0,5,0,1,1,4
119,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
120,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
121,AgentA wins,14.12,6,4,3,5,0,5,0,1,1,4
122,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
123,AgentA wins,16.50,7,5,3,5,0,6,0,1,1,5
124,AgentA wins,14.18,6,4,2,5,0,5,0,1,1,4
125,AgentA wins,16.74,7,5,3,5,0,6,0,1,1,5
126,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
127,AgentA wins,13.85,6,4,3,5,0,5,0,1,1,4
128,AgentA wins,14.20,6,4,3,5,0,5,0,1,1,4
129,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
130,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
131,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
132,AgentA wins,13.46,6,4,3,5,0,5,0,1,1,4
133,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
134,AgentA wins,13.94,6,4,2,5,0,5,0,1,1,4
135,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,4
136,AgentA wins,13.26,6,3,3,5,0,5,0,1,1,3
137,AgentA wins,13.06,6,2,0,5,0,5,0,1,0,0
138,AgentA wins,13.85,6,4,3,5,0,5,0,1,1,4
139,AgentA wins,14.24,6,4,2,5,0,5,0,1,1,3
140,AgentA wins,13.04,6,3,0,5,0,5,0,1,0,0
141,AgentA wins,14.27,6,4,3,5,0,5,0,1,1,4
142,AgentA wins,14.29,6,4,3,5,0,5,0,1,1,4
143,AgentA wins,13.96,6,4,3,5,0,5,0,1,1,3
144,AgentA wins,16.53,7,3,3,5,0,6,0,1,2,3
145,AgentA wins,13.38,6,3,3,5,0,5,0,1,2,3
146,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
147,AgentA wins,16.65,7,5,3,5,0,6,0,1,1,5
148,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
149,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
