Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,23.67,6,8,3,5,0,6,0,1,2,2
2,timeout draw,60.33,16,18,10,3,0,8,0,0,4,0
3,AgentB wins,31.67,10,9,5,4,0,10,0,1,5,2
4,AgentA wins,28.00,8,8,5,5,0,6,0,1,2,2
5,AgentA wins,29.00,10,7,4,5,0,9,0,2,2,2
6,AgentB wins,18.33,5,5,3,1,0,6,0,0,5,0
7,AgentA wins,36.67,11,11,5,5,0,12,0,1,3,4
8,AgentB wins,18.67,6,5,4,1,0,6,0,0,5,1
9,AgentA wins,19.00,5,5,3,5,0,4,0,1,0,2
10,AgentA wins,29.00,9,8,4,5,0,8,0,1,4,2
11,AgentB wins,32.67,10,9,5,4,0,8,0,3,5,2
12,AgentA wins,17.67,5,5,3,5,0,4,0,1,0,3
13,AgentA wins,31.00,10,8,5,5,0,7,0,1,3,3
14,AgentA wins,27.33,9,7,4,5,0,8,0,2,4,1
15,AgentA wins,27.33,9,7,5,5,0,8,0,1,3,0
16,AgentA wins,27.00,7,8,4,5,0,9,0,1,2,2
17,AgentB wins,30.33,10,8,4,4,0,8,0,2,5,0
18,timeout draw,60.00,19,14,10,2,0,3,0,0,3,0
19,AgentB wins,15.33,6,5,3,0,0,5,0,0,5,0
20,AgentA wins,25.00,9,6,3,5,0,6,0,1,1,1
21,AgentB wins,33.33,10,9,6,4,0,8,0,3,5,2
22,AgentA wins,26.67,8,8,3,5,0,8,0,1,4,2
23,AgentA wins,20.33,6,6,2,5,0,5,0,1,2,1
24,AgentB wins,31.33,10,8,5,4,0,8,0,3,5,1
25,AgentB wins,23.67,8,6,4,4,0,7,0,1,5,0
26,AgentB wins,18.00,6,6,3,1,0,6,0,0,5,0
27,timeout draw,60.00,17,18,9,4,0,9,0,8,4,1
28,AgentA wins,21.67,7,6,3,5,0,6,0,1,2,0
29,AgentA wins,18.33,6,5,2,5,0,5,0,1,2,2
30,AgentB wins,32.67,10,10,4,4,0,9,0,1,5,1
31,AgentB wins,37.33,12,10,6,4,0,7,0,1,5,1
32,timeout draw,60.00,19,17,6,3,0,4,0,0,1,3
33,AgentA wins,25.67,9,6,3,5,0,7,0,2,3,2
34,AgentA wins,26.00,9,8,2,5,0,8,0,1,3,1
35,AgentB wins,30.67,9,9,4,4,0,9,0,1,5,1
36,AgentA wins,47.00,15,13,5,5,0,4,0,1,1,1
37,AgentA wins,27.67,10,6,4,5,0,7,0,3,2,3
38,AgentB wins,15.67,5,5,3,0,0,5,0,0,5,0
39,timeout draw,60.00,18,19,6,0,0,4,0,0,4,0
40,AgentA wins,40.33,14,12,3,5,0,8,0,3,4,3
41,AgentA wins,20.33,7,5,2,5,0,6,0,1,3,2
42,AgentA wins,18.00,6,5,2,5,0,5,0,1,1,1
43,AgentA wins,25.67,8,7,4,5,0,8,0,1,2,3
44,AgentA wins,36.00,11,10,4,5,0,7,0,1,2,0
45,AgentA wins,53.00,17,15,6,5,0,8,0,1,3,2
46,AgentB wins,24.00,9,8,1,3,0,7,0,0,5,0
47,AgentA wins,30.33,10,8,4,5,0,9,0,1,3,2
48,AgentA wins,22.00,6,7,2,5,0,5,0,1,0,4
49,AgentB wins,21.33,7,7,2,2,0,7,0,0,5,0
50,AgentA wins,18.00,6,6,0,5,0,5,0,1,2,2
51,AgentA wins,23.33,7,7,3,5,0,7,0,1,3,1
52,AgentA wins,31.00,9,10,4,5,0,10,0,1,3,3
53,AgentB wins,27.33,9,8,3,4,0,7,0,1,5,1
54,AgentB wins,32.67,11,10,3,4,0,11,0,1,5,1
55,AgentB wins,21.33,8,7,1,2,0,7,0,0,5,0
56,AgentA wins,17.33,6,5,1,5,0,5,0,1,1,1
57,AgentA wins,19.33,6,6,1,5,0,5,0,1,0,4
58,AgentA wins,24.33,8,7,3,5,0,6,0,1,3,1
59,AgentA wins,42.67,15,11,5,5,0,14,0,2,4,4
60,AgentA wins,17.67,6,5,1,5,0,5,0,1,1,2
61,AgentA wins,59.00,19,16,6,5,0,5,0,1,1,2
62,AgentB wins,24.33,8,7,3,4,0,7,0,1,5,1
63,timeout draw,60.00,20,18,6,3,0,5,0,0,4,0
64,AgentA wins,17.33,6,5,1,5,0,4,0,1,0,0
65,AgentB wins,23.00,8,8,2,3,0,7,0,0,5,0
66,AgentB wins,18.33,6,6,2,1,0,6,0,0,5,0
67,AgentB wins,50.00,16,15,4,4,0,7,0,2,5,0
68,AgentA wins,18.67,7,4,2,5,0,4,0,1,0,1
69,AgentB wins,37.33,12,10,5,3,0,9,0,0,5,1
70,AgentA wins,33.67,13,6,4,5,0,8,0,4,1,2
71,AgentB wins,19.00,7,6,1,0,0,5,0,0,5,0
72,AgentA wins,18.33,6,5,1,5,0,5,0,1,1,3
73,AgentA wins,21.00,7,6,2,5,0,7,0,1,2,0
74,AgentA wins,15.33,6,4,1,5,0,4,0,1,1,1
75,AgentA wins,38.00,14,8,2,5,0,6,0,4,1,1
76,timeout draw,60.00,19,18,4,3,0,7,0,0,4,2
77,AgentA wins,28.00,9,9,2,5,0,8,0,1,3,2
78,AgentB wins,38.00,13,10,3,4,0,9,0,4,5,3
79,AgentB wins,18.33,7,4,2,1,0,6,0,0,5,0
80,AgentB wins,43.67,14,11,5,3,0,8,0,0,5,1
81,AgentA wins,24.00,9,6,1,5,0,5,0,2,2,2
82,AgentA wins,20.67,7,6,1,5,0,5,0,1,1,0
83,timeout draw,60.00,21,17,3,2,0,3,0,0,1,0
84,AgentA wins,21.00,7,6,1,5,0,6,0,1,2,2
85,AgentA wins,22.67,8,6,2,5,0,7,0,1,2,1
86,timeout draw,60.00,20,15,7,2,0,5,0,0,2,3
87,AgentA wins,24.00,8,7,2,5,0,7,0,1,2,3
88,AgentB wins,15.33,5,5,2,0,0,5,0,0,5,0
89,AgentA wins,16.33,6,5,0,5,0,5,0,1,0,0
90,AgentB wins,18.33,7,5,2,1,0,6,0,0,5,0
91,AgentB wins,50.67,17,14,5,4,0,12,0,7,5,2
92,AgentB wins,36.00,12,11,4,2,0,6,0,0,5,1
93,AgentA wins,17.33,6,5,1,5,0,4,0,1,0,1
94,AgentA wins,16.33,6,4,1,5,0,5,0,1,0,0
95,AgentA wins,59.33,19,17,6,5,0,6,0,4,4,0
96,AgentB wins,21.00,8,7,1,2,0,7,0,0,5,0
97,AgentB wins,19.00,7,6,2,0,0,6,0,0,5,0
98,AgentA wins,23.00,8,6,2,5,0,6,0,1,2,1
99,AgentA wins,23.67,8,6,2,5,0,6,0,2,2,1
100,AgentB wins,51.33,17,13,6,2,0,5,0,0,5,0
101,AgentB wins,22.00,8,7,1,2,0,7,0,0,5,0
102,AgentB wins,18.33,7,5,2,1,0,6,0,0,5,0
103,timeout draw,60.00,20,15,6,2,0,5,0,0,2,1
104,AgentA wins,19.00,7,6,0,5,0,4,0,1,1,0
105,AgentA wins,24.00,8,7,2,5,0,8,0,1,1,2
106,AgentB wins,22.33,9,6,2,3,0,7,0,0,5,0
107,AgentA wins,27.67,10,8,1,5,0,9,0,1,2,2
108,AgentB wins,28.67,10,7,5,4,0,8,0,2,5,0
109,AgentA wins,33.67,12,8,3,5,0,9,0,4,3,1
110,AgentB wins,18.33,7,6,1,1,0,6,0,0,5,0
111,AgentB wins,18.00,6,5,3,2,0,6,0,0,5,0
112,AgentA wins,24.33,9,6,1,5,0,6,0,2,1,4
113,AgentA wins,15.67,6,4,1,5,0,4,0,1,1,2
114,timeout draw,60.00,21,17,3,4,0,4,0,3,2,0
115,AgentA wins,22.67,8,7,1,5,0,7,0,1,3,0
116,AgentB wins,49.33,17,15,4,3,0,8,0,0,5,1
117,AgentB wins,21.67,8,7,1,2,0,7,0,0,5,0
118,AgentA wins,16.67,6,4,2,5,0,4,0,1,0,2
119,AgentA wins,30.33,10,9,1,5,0,6,0,1,1,0
120,AgentB wins,18.33,6,5,3,2,0,6,0,0,5,0
121,AgentA wins,27.67,10,7,2,5,0,7,0,1,4,0
122,AgentA wins,26.33,10,9,0,5,0,8,0,1,4,0
