Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,19.11,8,6,4,5,0,7,0,1,1,5
2,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
3,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
4,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
5,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
6,AgentA wins,15.85,7,4,3,5,0,6,0,1,1,4
7,AgentA wins,14.35,6,4,3,5,0,5,0,1,1,3
8,AgentA wins,16.48,7,5,3,5,0,6,0,1,1,5
9,AgentA wins,13.07,6,2,0,5,0,5,0,1,0,0
10,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
11,AgentA wins,14.04,6,4,3,5,0,5,0,1,1,4
12,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
13,AgentA wins,16.34,7,5,4,5,0,6,0,1,1,5
14,AgentA wins,13.88,6,4,3,5,0,5,0,1,1,4
15,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
16,AgentA wins,14.09,6,4,2,5,0,5,0,1,1,4
17,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,4
18,AgentA wins,14.12,6,4,2,5,0,5,0,1,1,4
19,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
20,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
21,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,4
22,AgentA wins,13.09,6,3,0,5,0,5,0,1,0,0
23,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
24,AgentA wins,14.07,6,4,2,5,0,5,0,1,1,4
25,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
26,AgentA wins,13.61,6,4,3,5,0,5,0,1,3,2
27,AgentA wins,16.50,7,5,3,5,0,6,0,1,0,5
28,AgentA wins,13.37,6,3,3,5,0,5,0,1,1,3
29,AgentA wins,16.54,7,4,3,5,0,6,0,1,2,4
30,AgentA wins,18.96,8,5,4,5,0,7,0,1,2,4
31,AgentA wins,14.21,6,4,3,5,0,5,0,1,2,3
32,AgentA wins,22.70,9,7,4,5,0,8,0,1,3,3
33,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
34,AgentA wins,13.99,6,4,2,5,0,5,0,1,1,4
35,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
36,AgentA wins,14.40,6,5,2,5,0,5,0,1,1,4
37,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
38,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
39,AgentA wins,16.59,7,5,3,5,0,6,0,1,1,5
40,AgentB wins,30.82,13,4,4,4,0,12,0,4,5,0
41,AgentA wins,13.39,6,4,3,5,0,5,0,1,1,4
42,AgentA wins,16.53,7,5,3,5,0,6,0,1,1,5
43,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
44,AgentA wins,13.95,6,4,3,5,0,5,0,1,1,4
45,AgentA wins,13.02,6,2,0,5,0,5,0,1,0,0
46,AgentA wins,13.67,6,3,3,5,0,5,0,1,2,3
47,AgentA wins,14.05,6,4,3,5,0,5,0,1,1,4
48,AgentA wins,13.93,6,4,2,5,0,5,0,1,1,4
49,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
50,AgentA wins,15.51,7,4,0,5,0,6,0,1,0,0
51,AgentA wins,16.75,7,5,3,5,0,6,0,1,2,4
52,AgentA wins,16.66,7,5,3,5,0,6,0,1,1,5
53,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,3
54,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,4
55,AgentA wins,14.05,6,4,2,5,0,5,0,1,1,4
56,AgentA wins,13.86,6,4,2,5,0,5,0,1,1,4
57,AgentA wins,14.02,6,4,2,5,0,5,0,1,1,3
58,AgentA wins,15.57,7,1,1,5,0,6,0,1,0,0
59,AgentA wins,13.90,6,4,2,5,0,5,0,1,0,4
60,AgentA wins,16.44,7,3,3,5,0,6,0,1,2,3
61,AgentA wins,13.85,6,4,3,5,0,5,0,1,1,4
62,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,4
63,AgentA wins,13.40,6,3,3,5,0,5,0,1,2,3
64,AgentA wins,14.35,6,4,3,5,0,5,0,1,1,4
65,AgentA wins,16.45,7,5,3,5,0,6,0,1,1,4
66,AgentA wins,15.55,7,1,1,5,0,6,0,1,0,0
67,AgentA wins,13.82,6,4,2,5,0,5,0,1,1,4
68,AgentA wins,16.47,7,5,3,5,0,6,0,1,1,5
69,AgentA wins,13.88,6,4,2,5,0,5,0,1,1,4
70,AgentA wins,14.12,6,4,2,5,0,5,0,1,1,4
71,AgentA wins,13.04,6,2,2,5,0,4,0,1,2,0
72,AgentA wins,18.80,8,6,4,5,0,7,0,1,1,6
73,AgentA wins,13.01,6,2,0,5,0,5,0,1,0,0
74,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
75,AgentA wins,15.84,7,5,3,5,0,5,0,1,1,4
76,AgentA wins,14.03,6,4,2,5,0,5,0,1,1,4
77,AgentA wins,16.90,7,4,3,5,0,6,0,1,3,1
78,AgentA wins,14.28,6,3,2,5,0,5,0,1,1,2
79,AgentA wins,24.26,10,8,4,5,0,9,0,1,3,5
80,AgentA wins,13.91,6,4,3,5,0,5,0,1,1,4
81,AgentA wins,14.17,6,4,3,5,0,5,0,1,1,4
82,AgentA wins,13.49,6,4,3,5,0,5,0,1,0,4
83,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,5
84,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
85,AgentA wins,13.90,6,4,3,5,0,5,0,1,0,3
86,AgentA wins,13.90,6,4,2,5,0,5,0,1,1,4
87,AgentA wins,16.20,7,5,4,5,0,6,0,1,1,5
88,AgentA wins,14.13,6,4,3,5,0,5,0,1,1,4
89,AgentA wins,13.88,6,4,2,5,0,5,0,1,1,4
90,AgentA wins,16.49,7,5,3,5,0,6,0,1,1,5
91,AgentA wins,19.30,8,6,4,5,0,7,0,1,1,6
92,AgentA wins,16.39,7,5,3,5,0,6,0,1,1,5
93,AgentA wins,16.58,7,5,3,5,0,6,0,1,1,5
94,AgentA wins,15.52,7,2,0,5,0,6,0,1,0,0
95,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
96,AgentA wins,14.34,6,4,3,5,0,5,0,1,1,4
97,AgentA wins,14.33,6,4,3,5,0,5,0,1,1,4
98,AgentA wins,18.12,8,5,4,5,0,6,0,1,1,5
99,AgentA wins,13.92,6,4,2,5,0,5,0,1,1,4
100,AgentA wins,13.70,6,4,3,5,0,5,0,1,1,4
101,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,3
102,AgentA wins,14.10,6,4,3,5,0,5,0,1,0,4
103,AgentA wins,16.73,7,5,3,5,0,6,0,1,1,5
104,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
105,AgentA wins,19.27,8,6,4,5,0,7,0,1,2,5
106,AgentA wins,14.06,6,4,3,5,0,5,0,1,1,4
107,AgentA wins,14.19,6,4,3,5,0,5,0,1,1,3
108,AgentA wins,14.01,6,4,3,5,0,5,0,1,1,4
109,AgentA wins,14.20,6,4,3,5,0,5,0,1,0,4
110,AgentA wins,16.64,7,5,3,5,0,6,0,1,2,4
111,AgentA wins,13.07,6,2,0,5,0,5,0,1,0,0
112,AgentA wins,14.12,6,4,2,5,0,5,0,1,1,4
113,AgentA wins,19.09,8,6,4,5,0,7,0,1,1,6
114,AgentA wins,19.17,8,6,4,5,0,7,0,1,1,6
115,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
116,AgentA wins,16.35,7,4,3,5,0,6,0,1,1,4
117,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
118,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,3
119,AgentA wins,13.91,6,3,3,5,0,5,0,1,1,3
120,AgentA wins,13.92,6,4,3,5,0,5,0,1,1,3
121,AgentA wins,14.15,6,4,3,5,0,5,0,1,1,4
122,AgentA wins,13.98,6,3,3,5,0,5,0,1,1,3
123,AgentA wins,13.95,6,4,2,5,0,5,0,1,1,4
124,AgentA wins,14.16,6,4,3,5,0,5,0,1,1,4
125,AgentA wins,13.87,6,4,2,5,0,5,0,1,1,4
126,AgentA wins,16.54,7,5,3,5,0,6,0,1,1,4
127,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
128,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
129,AgentA wins,14.05,6,4,2,5,0,5,0,1,1,4
130,AgentA wins,14.01,6,4,2,5,0,5,0,1,1,4
131,AgentA wins,13.08,6,2,0,5,0,5,0,1,0,0
132,AgentA wins,14.08,6,4,3,5,0,5,0,1,1,4
133,AgentA wins,19.00,8,6,4,5,0,7,0,1,1,6
134,AgentA wins,14.00,6,4,2,5,0,5,0,1,1,4
135,AgentA wins,16.34,7,5,3,5,0,6,0,1,1,5
136,AgentA wins,13.89,6,4,2,5,0,5,0,1,1,4
137,AgentA wins,16.70,7,5,3,5,0,6,0,1,2,4
138,AgentA wins,13.63,6,4,3,5,0,5,0,1,2,2
139,AgentA wins,13.91,6,4,2,5,0,5,0,1,1,4
140,AgentA wins,13.94,6,4,3,5,0,5,0,1,1,4
141,AgentA wins,16.83,7,5,3,5,0,6,0,1,1,5
142,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
143,AgentA wins,15.89,7,4,3,5,0,5,0,1,1,4
144,AgentA wins,13.97,6,4,2,5,0,5,0,1,1,4
145,AgentA wins,13.34,6,3,3,5,0,5,0,1,2,3
146,AgentA wins,16.59,7,5,3,5,0,6,0,1,1,5
147,AgentA wins,16.39,7,5,3,5,0,6,0,1,1,5
148,AgentA wins,14.10,6,4,2,5,0,5,0,1,1,4
149,AgentA wins,14.14,6,4,3,5,0,5,0,1,1,4
150,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
151,AgentA wins,22.05,9,7,4,5,0,8,0,1,1,6
152,AgentA wins,14.18,6,4,3,5,0,5,0,1,1,4
153,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
154,AgentA wins,16.73,7,5,3,5,0,6,0,1,1,5
155,AgentA wins,13.84,6,4,3,5,0,5,0,1,0,4
156,AgentA wins,13.97,6,4,3,5,0,5,0,1,1,4
157,AgentA wins,13.93,6,4,3,5,0,5,0,1,1,4
158,AgentA wins,14.24,6,4,3,5,0,5,0,1,1,3
159,AgentA wins,13.90,6,4,3,5,0,5,0,1,1,4
160,AgentA wins,19.13,8,6,4,5,0,7,0,1,1,6
161,AgentA wins,13.95,6,4,3,5,0,5,0,1,0,4
162,AgentA wins,19.17,8,6,3,5,0,7,0,1,1,6
163,AgentA wins,13.92,6,3,2,5,0,5,0,1,1,3
164,AgentA wins,16.43,7,4,3,5,0,6,0,1,2,4
165,AgentA wins,19.09,8,5,4,5,0,7,0,1,2,5
166,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
167,AgentA wins,13.03,6,1,0,5,0,5,0,1,0,0
168,AgentA wins,14.07,6,4,3,5,0,5,0,1,1,4
169,AgentA wins,14.30,6,4,3,5,0,5,0,1,1,3
170,AgentA wins,16.41,7,5,3,5,0,6,0,1,1,5
171,AgentA wins,14.36,6,4,3,5,0,5,0,1,1,4
172,AgentA wins,16.55,7,5,3,5,0,6,0,1,1,5
173,AgentA wins,14.03,6,4,3,5,0,5,0,1,1,4
174,AgentA wins,16.44,7,4,3,5,0,6,0,1,2,4
175,AgentA wins,13.87,6,4,2,5,0,5,0,1,1,4
176,AgentA wins,14.37,6,5,2,5,0,5,0,1,1,4
177,AgentA wins,16.62,7,5,3,5,0,6,0,1,1,5
178,AgentA wins,14.05,6,4,2,5,0,5,0,1,1,4
179,AgentA wins,13.98,6,4,2,5,0,5,0,1,1,4
180,AgentA wins,20.50,9,3,2,5,0,8,0,1,0,0
181,AgentA wins,14.09,6,4,3,5,0,5,0,1,1,4
182,AgentA wins,14.10,6,4,3,5,0,5,0,1,1,4
183,AgentA wins,14.00,6,4,3,5,0,5,0,1,1,4
184,AgentA wins,13.98,6,4,3,5,0,5,0,1,1,4
185,AgentA wins,19.35,8,6,4,5,0,7,0,1,1,6
186,AgentA wins,14.02,6,4,3,5,0,5,0,1,1,4
187,AgentA wins,13.47,6,4,3,5,0,5,0,1,1,4
188,AgentA wins,14.11,6,4,3,5,0,5,0,1,1,3
189,AgentA wins,14.20,6,4,3,5,0,5,0,1,1,3
190,AgentA wins,21.70,9,7,4,5,0,8,0,1,2,6
