Episode,Result,Duration,A_Attack,A_Block,A_Dodge,A_Hit,A_Blocked,B_Attack,B_Block,B_Dodge,B_Hit,B_Blocked
1,AgentA wins,22.33,7,6,3,5,0,6,0,1,1,1
2,AgentB wins,35.00,10,11,4,3,0,5,0,0,5,0
3,AgentA wins,25.00,8,6,4,5,0,6,0,2,3,1
4,AgentA wins,25.33,8,7,4,5,0,6,0,2,2,3
5,AgentB wins,21.67,7,6,3,2,0,7,0,0,5,1
6,AgentA wins,24.67,8,7,4,5,0,8,0,1,4,2
7,AgentB wins,27.00,7,8,5,3,0,9,0,0,5,1
8,AgentA wins,19.00,6,5,3,5,0,5,0,1,1,1
9,AgentA wins,43.00,13,12,6,5,0,10,0,5,4,3
10,timeout draw,60.00,18,17,9,2,0,5,0,0,3,1
11,AgentB wins,30.00,9,9,4,4,0,9,0,1,5,3
12,timeout draw,60.00,18,16,7,2,0,2,0,0,0,0
13,AgentA wins,29.33,10,8,4,5,0,9,0,2,4,0
14,AgentA wins,30.33,9,9,5,5,0,7,0,1,4,3
15,AgentA wins,22.33,7,5,4,5,0,6,0,1,2,1
16,AgentB wins,56.00,19,14,7,4,0,13,0,9,5,2
17,AgentA wins,24.33,9,6,2,5,0,6,0,2,2,0
18,AgentB wins,21.00,6,6,3,1,0,7,0,0,5,1
19,AgentB wins,21.00,7,7,3,1,0,7,0,0,5,0
20,AgentA wins,20.67,6,6,3,5,0,5,0,2,1,3
21,AgentA wins,21.00,7,4,3,5,0,7,0,1,1,0
22,AgentA wins,32.33,10,8,4,5,0,4,0,1,1,2
23,AgentA wins,23.33,8,5,3,5,0,7,0,1,4,1
24,AgentB wins,28.00,9,8,4,4,0,8,0,1,5,2
25,AgentA wins,26.33,9,6,3,5,0,7,0,1,2,2
26,timeout draw,60.00,20,14,7,1,0,5,0,0,2,1
27,AgentA wins,29.67,10,7,4,5,0,8,0,2,3,3
28,AgentA wins,23.67,8,5,3,5,0,6,0,1,3,2
29,AgentB wins,22.00,8,6,3,2,0,7,0,0,5,0
30,AgentA wins,16.00,6,3,2,5,0,5,0,1,2,0
31,AgentB wins,18.67,7,6,2,1,0,6,0,0,5,0
32,AgentA wins,30.67,11,4,4,5,0,8,0,3,3,1
33,AgentB wins,33.33,11,8,5,3,0,7,0,0,5,1
34,AgentB wins,34.33,11,8,4,4,0,9,0,2,5,2
35,AgentA wins,23.00,8,5,3,5,0,7,0,1,2,0
36,AgentA wins,18.00,7,1,3,5,0,6,0,1,1,0
37,AgentA wins,20.00,7,4,3,5,0,5,0,1,2,1
38,AgentB wins,16.00,6,4,2,0,0,5,0,0,5,0
39,AgentA wins,19.67,7,4,1,5,0,5,0,1,0,2
40,AgentB wins,18.00,7,4,3,1,0,6,0,0,5,0
41,AgentB wins,15.00,6,2,2,0,0,5,0,0,5,0
42,AgentA wins,18.33,7,5,0,5,0,6,0,1,1,0
43,timeout draw,60.00,20,14,5,1,0,5,0,0,3,1
44,AgentA wins,20.67,8,4,1,5,0,5,0,1,1,0
45,AgentA wins,40.67,14,8,5,5,0,10,0,5,1,4
46,AgentA wins,21.00,8,4,3,5,0,6,0,2,1,0
47,AgentA wins,22.67,7,5,3,5,0,6,0,1,2,0
48,AgentB wins,24.00,8,5,2,3,0,8,0,0,5,2
49,AgentA wins,19.00,7,4,1,5,0,6,0,1,1,0
50,AgentA wins,26.67,10,7,1,5,0,9,0,1,4,0
51,AgentA wins,26.67,9,6,3,5,0,8,0,1,3,3
52,AgentA wins,28.67,10,5,3,5,0,8,0,2,3,2
53,AgentA wins,30.67,10,8,2,5,0,9,0,1,4,0
54,AgentA wins,14.67,6,2,1,5,0,3,0,1,0,0
55,AgentA wins,34.33,11,8,4,5,0,11,0,1,4,3
56,AgentA wins,27.33,9,7,1,5,0,8,0,1,3,2
57,AgentB wins,20.00,7,6,1,1,0,6,0,0,5,0
58,timeout draw,60.00,20,8,5,0,0,2,0,0,2,0
59,AgentA wins,18.67,7,3,1,5,0,5,0,1,0,2
60,AgentB wins,34.67,12,6,4,4,0,10,0,2,5,1
61,timeout draw,60.00,22,12,3,2,0,2,0,0,1,0
62,timeout draw,60.00,21,9,3,1,0,1,0,0,1,0
63,AgentA wins,27.00,10,5,1,5,0,7,0,2,3,3
64,timeout draw,60.00,22,10,3,1,0,2,0,0,0,1
65,AgentB wins,26.67,10,4,3,3,0,9,0,0,5,1
66,AgentA wins,45.67,16,9,1,5,0,8,0,3,2,1
67,AgentA wins,26.67,10,2,3,5,0,8,0,1,3,1
68,AgentA wins,15.00,6,2,0,5,0,4,0,1,1,1
69,timeout draw,60.00,22,9,2,1,0,1,0,0,0,0
70,AgentA wins,27.67,10,5,1,5,0,7,0,3,1,4
71,AgentA wins,15.00,6,1,0,5,0,4,0,1,1,0
72,AgentA wins,28.33,10,4,3,5,0,6,0,3,2,1
73,AgentB wins,19.33,7,4,1,2,0,6,0,0,5,0
74,AgentB wins,41.33,13,8,4,4,0,8,0,5,5,2
75,AgentA wins,22.67,8,3,1,5,0,7,0,1,2,1
76,AgentA wins,17.00,7,1,1,5,0,5,0,1,0,0
77,AgentA wins,23.00,9,2,1,5,0,6,0,2,2,0
78,AgentB wins,34.67,12,5,3,4,0,10,0,2,5,1
79,AgentA wins,16.67,7,0,0,5,0,5,0,1,1,0
80,AgentA wins,25.33,10,3,2,5,0,8,0,1,3,1
81,timeout draw,60.00,21,8,2,2,0,3,0,0,1,1
82,AgentB wins,39.33,15,6,2,4,0,10,0,5,5,2
83,AgentA wins,20.00,8,2,0,5,0,7,0,1,2,0
84,AgentA wins,15.00,6,1,0,5,0,4,0,1,1,0
85,AgentA wins,15.33,6,3,0,5,0,4,0,1,0,2
86,AgentA wins,31.33,12,3,2,5,0,7,0,4,4,1
87,AgentB wins,43.67,15,8,3,4,0,11,0,6,5,2
